fraudulent,full_description
0,procurement officer nz 60000 80000 powerbyproxi customer lead revolution deliver unplugged power change way electricity deliver hostile industrial environment also develop wireless charge technology consumer electronic impressive portfolio client consist electronics heavyweight around world powerbyproxi spun university auckland 2007 commercialize cut edge research undertake internationally acclaim scientist engineer pioneer design development turnkey wireless power solution powerbyproxi eliminate need physical frictional power connection provide customer unplugged solution solve continuity delivery maintenance pain point create unique competitive advantage deliver significant cost saving secure product design win powerbyproxi one nz promise high tech company technology spun university auckland 2007 commercialize cut edge wireless power research undertake internationally acclaim scientist engineer change way electricity deliver industrial environment also develop wireless charge technology consumer electronic impressive portfolio client consist electronics heavyweight around world pioneer design development turnkey wireless power solution powerbyproxi eliminate need physical frictional power connection please visit website url f9c422aaf67600582ddb115d4891190d03f6f7fd7a280ad98de843e03a546d4e view product look procurement officer join production operation team report production operation manager role work closely r amp product development team production planner ensure uninterrupted flow material production team difotis delivery full time spec manner good cost efficiency mind ideally least 5 year relevant procurement experience ideally gain within technology environment support production prototype well end product relevant procurement supply chain qualification desirable knowledge network global supplier oem electronic manufacturing space prefer excellent communication skill strong documentation skill ability prioritize organise schedule demand opportunity work one exciting high tech company globally turn science fiction accessible technology work culture collaborative diverse international team 10 nationality celebrate success milestone r amp truly enjoy journey company growth apply please submit application copy resume clicking apply full time associate bachelor degree electrical electronic manufacturing engineering engineering
0,fabricator 2nd shift we mn cottage grove 28000 40000 modern automotive performance growth orient ecommerce manufacture company base cottage grove minnesota automotive performance passion please check available position submit application today metal fabrication cornerstone private label manufacturing division stainless steel exhaust manifold aluminum air intake everything fabricator task efficiently deliver finished product industry lead level quality excel role typically self starter previous experience tig welding attention detail passion automotive performance self starter someone work minimal supervision history take initiative previous tig welding experienceattention detailpassion automotive performance health insurance 90 day employment pay time one year employment product discountrestricte use facility full time associate high school equivalent automotive production fabrication
0,petroleum engineer iq ba al nashwa 25000 30000 areindividual skill collective strengthprotechnique ltd offer technical management engineering expertise team specialist specific skill help client particular way collectively skill add value work save time effort money especially useful managing project require we coordinate many type input technical skill equipment commodity staff train financial administration information technology client know every project handle manage well possible way element place guarantee result view workin house consultant specialist expertisewe work collaboratively use house expertise also draw upon resource company organization individual around world supplement input area activity need particular attention increasingly integrate fully within national economy form company association within client company much funded international development agency client save money short term cost effective purchase delivery medium term efficient management project long term build client capacity achieve full commercial economic potential doprotechnique ltd provide integrated solution infrastructure project requirement client across range industry geographic location skill include contract project management electrical mechanical engineering maintenance industrial engineering infrastructure construction architecture information technology service automotive service healthcare service training capacity building area agriculture healthcare human right medium education petroleum engineer job typically involve research production natural gas crude oil specifically job apply knowledge oil gas hydrocarbon behave high pressure order estimate recoverable volume hydrocarbon maximize recovery resource subsurface reservoir several type petroleum engineering job reservoir engineering drilling engineering production engineering job reservoir engineer charge task relate well placement oil recovery production rate work improve production oil gas job apply knowledge oil gas flow rock force involve order forecast performance reservoir set well drainage pattern improve overall production efficiency drill engineer deal technical task drill production injection wells design drilling technique choose safety casing equipment decide direction operation production engineer evaluate lift method choose equipment use separate oil water natural gas charge manage interface reservoir well job typically begin well complete manage measure fluid design storage system supply pipeline company oil gas petroleum geology another subdiscipline field petroleum engineering one deal analysis subsurface structure purpose find hydrocarbon skill excellent technical capability knowledge geophysic economic drill well engineer reservoir engineering petroleum geology must petroleum engineer must understand different type rock behave pressure since petroleum engineer usually work alongside geologist expert relate field good teamwork communication skill essential problem solve analytical skill well ability think creatively solve complex problem key career success petroleum engineer often organize oversee machinery material use drilling operation management negotiation skill definite career advantage long term qualification petroleum engineer enter field degree engineering mathematic apply sciences specific discipline give job candidate competitive edge chemical engineering earth engineering petroleum engineering astrophysic civil engineering mechanical engineering institute petroleum engineering heriot watt university offer master degree course large research program uk candidate hnd foundation degree alone usually find employment field company recruitment policy specific graduate postgraduate qualification day day duty petroleum engineer include analyze well log result meet reservoir production engineer expert forecast production potential selecting equipment use within well create pump system help well flow make recommendation way enhance well flow liaising contractor discuss issue relate health safety environmental performance supervise team operation well site full time executive bachelor degree oil energy engineering oil gas
0,customer success manager sg 01 20000 50000 work cubical seem like idea hell join awesome startup team might opportunity wait come join tradegecko team singapore head quarter company venture back grow fast team come corners globe founder kiwis get singaporeans dutch filipino australian argentinians list go think take handle group talente hardworke sarcastic miscreant apply right recognize one region hot startup tradegecko venture back company dedicate consign bore business software history redefinition ground supply chain operation b2b world make customer awesome currently multi cultural team nearly 40 tackle global customer base 90 country seek even talented individual join fast grow team rapidly develop journey tradegecko primary focus create amazing product second focus make customer happy take customer happiness whole new level make sure know available anytime call email every medium possible approachable every level customer success manager manage client account work customer make sure get product help run business support help customer resolve issue together support team measure engagement track people use product identify increase business opportunity advocate customer request champion customer internal discussion help engineer prioritise feature request bug fix look happy positive minded kind person love make customer happy articulate great eye detail able think foot deal customer analyse datum figure important customer usage trend we act love anything software app want make difference team amazing team player work cool office awesome team consist people around world currently kiwis australians singaporeans argentinians romanians malaysians competitive salary constant contact smart drive people get next level opportunity shine make decision together grow together good part space two day grow 8 16 3 month grow still whether like singe hiking snowboard cooking simply snuggle watch game throne love wish grow learn area sale marketing support even learn code support full time associate high school equivalent computer software customer service success
0,executive assistant ceo de berlin 14400 24000 workhub berlin base technology startup innovate intersection mobile technology digital outsourcing workhub take freelance work next level building demand cloud working service distribute task people around world anytime anywhere device coordinate meeting travel schedule etc ceo key executivesmanage incoming email ceo team member partner customer shareholder investorsmanage ceo calendar schedule appointmentscreate presentation report deck amp facilitate social medium postingsenhance communication within teamcoordinate internal external meetingsensure smooth run office operationshelp paperwork keep track administrative thing native fluent german speaker equally fluent englishyou proficient keynote excel google drive etc interested startup entrepreneurship amp technology look forward build highly successful career startupsyou university degree similar qualificationyou previous professional experience similar positionyou eager learn flexible adapt last minute change scheduleyou great communicator love work team international work environment characterize flat hierarchy great company spirit flexible working hour germany open feedback culturevaluable insight berlin international startup scenework directly founder amp ceo daily basislearn exactly need get do startupfun fast international team young top performerswork serial entrepreneur found successful company beforework kreuzberg european silicon valley new heart full time entry level bachelor degree internet administrative leadership
0,laboratory technician 2nd shift us ia cedar rapid 41000 45000 red star yeast company llc rsyc leader yeast manufacturing industry joint venture lesaffre yeast corporation adm red star yeast proud operate state art facility open door 2005 cedar rapid ia large fresh yeast manufacturing facility north america lesaffre yeast corporation provide quality yeast product since 1853 world leader yeast yeast extract presence 40 country worldwide red star yeast company llc success come strong value passion excellence yeast business partnership employee customer dedication main ingredient past future success professional responsible customer fellow employee family communities pride feel product know technology respect keep we focus united red star yeast company llc rsyc leader yeast manufacturing industry accept resumes laboratory technician 2nd shift cedar rapid ia location rsyc joint venture lesaffre yeast corporation adm proud state art facility open door 2005 large fresh yeast manufacturing facility north america lesaffre yeast corporation provide quality yeast product since 1853 world leader yeast yeast extract presence 30 country worldwide laboratory technicians rsyc perform microbiological analysis sample prepare pure culture yeast use fermentation complete pathogen analysis prepare medium evaluate physical characteristic ideal candidate quick learner self starter good communication time management skill work well independently team environment require skill amp experience minimum bachelor degree prefer degree biology microbiology chemistry food science relate field experience necessary experience food manufacturing industry plus strong write verbal communication skillsdemonstrate ability multitask great attention detail compensation position detail full time non exempt hourly position offer competitive wage shift differentialbenefit offer medical dental vision employee dependent life insurance long short term disability vacation sick time 401k company match management incentive program full time entry level bachelor degree food production quality assurance lab
0,ninja marketing card dl 350000 500000 cardback url 90abbb32080c1fe9e207dea7ce143b8287f6df854d5c6a7977a33e7ddf3fb9a1 set change way use credit debit prepay loyalty card mission enable choose good card amongst one hold make payment shopping eat get car refuel pay telephone utility bill shop online anything else result end save money every time make payment either instantaneously come day week cardback currently available android app show offer reward card without ask card number download go url 90abbb32080c1fe9e207dea7ce143b8287f6df854d5c6a7977a33e7ddf3fb9a1 1laivgbour founding team consist ivy league grad people do hardcore technology stuff lead team world good company plus well funded investment india prolific respected angel investor look someone good understand digital marketing technique include social medium search engine optimization content marketing join we full time soon possible responsibility would include lead online digital marketing effort innovative way define new process onboarde new user customer look people speak language consumer uscardback url 90abbb32080c1fe9e207dea7ce143b8287f6df854d5c6a7977a33e7ddf3fb9a1 set change way use credit debit prepay loyalty card mission enable choose good card amongst one hold make payment shopping eat get car refuel pay telephone utility bill shop online anything else result end save money every time make payment either instantaneously come day week cardback currently available android app show offer reward card without ask card number download go url 90abbb32080c1fe9e207dea7ce143b8287f6df854d5c6a7977a33e7ddf3fb9a1 1laivgbour founding team consist ivy league grad people do hardcore technology stuff lead team world good company plus well funded investment india prolific respected angel investor experience require 0 1 yeareducation graduate domainsome skill look extreme comfort handle twitter account facebook page social medium platform like foursquare pinterest etc superb command english write well verbalpast experience design execute social medium campaign write blog familiarity design marketing tool bonussome thing know young fast grow startup lot learn many time work stuff never even hear beforethere time go extra mile get work do run blood team memberswe service company strive day day build world class product expect samedegree brand value college universitie previous company matter much we long ninja finally join we marketing product go use lakh lakhs people across india start million across globe think exciting satisfy gratifying go market see product market use people get complete ownership work get roadmap execution depend suit bestwe micro manage believe good thing doyou get choose work hour per convenience also option work home work something fussy long end result super get choose cool designation flaunt around e g ninja marketing card give competitive salary believe people reward well good work get work smart respected people industry plus well fund stay full time entry level college coursework complete marketing advertising marketing marketing
0,graduate talent specialist gb lnd london 23000 28000 found 2010 team google london new york office qubit work big name online engineer build brand new platform combine number technology analytic automation personalisation simple easy use product one excite brand new approach solve problem modern e commerce wire magazine name qubit one top 5 hot startup london raise 7 5 million series fund one uk big venture capitalist come join grow team embark exciting chapter qubit history although grow 90 people keen keep culture relax open 5 us office table football kitchen full fruit snack never end coffee supply dinner service lot startup perk importantly focus determined team prepare double size 2014 qubit cut edge big datum engineeringqubit high growth venture fund business deliver website personalisation world well know ecommerce company topshop staple thomas cook look talent assistant third member recruitment team develop innovative recruitment retention strategy soho office expand across london new york paris embark massive global hiring drive need extra pair hand make happen smoothly possible company role real growth prospect experience get fantastic platform launch career doingassiste global recruitment qubit double size next year manage candidate ats database job adverts act applicant first point contact whilst learn source exceptional candidate qubit wayhelpe recruitment event organize stand material attend pitch potential role interesting candidatesensure process follow feedback give ensure candidate good experience possible create review hr process maintain personnel file working team produce monthly recruitment report needan undergraduate degree top tier university disciplineoutstande communication presentation interpersonal skillshr recruitment administration experience would desirable empathy ability read peopleextremely strong organisational skill ability juggle multiple project simultaneously plenty perksa well opportunity solve complex problem exciting new era big datum offer realistic performance relate bonusesgenerous equity option mean piece pieexcellent health dental insurance packagesa relaxed approach time enough holiday see several corner worldfridge fully stock healthy snack ultimate espresso machine java fixa competitive office play foosball football scrabble go karte name play itthank qubit friday lot creative way let steam end weekplenty opportunity training development full time entry level bachelor degree internet human resource people operation
0,system support technician we can los angeles 40000 45000 gpl technology solution provider focus design implementation support high performance information technology system found los angeles california 2003 draw decade expertise trust technology adviser add value customer offer unique method improve efficiency streamline complex system environment reduce cost associate acquire maintain system gpl cut tooth serve intense requirement customer medium entertainment industry bring work ethic we every customer time money deadline non negotiable show must go company comprise creative independent thinker passion technology love big datum fast network solve problem pose today digital medium production pipeline serve client think quarter petabyte storage starter system sound like fun love deal dynamic people personality fast paced medium entertainment industry might great fit send we resume let talk first person people call computer break find zen like tranquility assemble high performance pc rig calm frantic user delete entire inbox help get life back rail one rare pro possess sharp desktop server skill knack make user actually happy call helpdesk get job service firm cater hollywood notable movie studio gaming company visual effect house provide high performance storage networking solution virtualize infrastructure big iron render farm integration know make work together end day part go make great movie lead edge game seek player join grow team part thrive culture entry level position another grind job career cool industry get train hand cut edge tech simply touch anywhere else position system support technician front line client face role require fortitude patience extremely quick think successful fulfilling career great team upward mobility reward expect activity provide front line phone support client via remote assistance require go site resolve issue triage client issue rapidly resolve escalate tier 2 engineer perform day day system administration client environment include limited system monitor troubleshooting capacity management clearly document action take ticketing system work senior engineering staff ensure client environment healthy sla goal meet assist operation staff inventory management participate call rotation respond emergency call require timely manner maintain vendor certification engage continue self improvement study successful candidate need solid technical chop window mac desktop server network knowledge big plus know difference active directory open directory handle basic task pst different ost firm grasp troubleshoot common office app issue able remain calm explain user firewire drive plug esata port flawless english clear communication style top notch customer relation skill key provide health benefit full time employee also believe positive work life balance liberal vacation personal time policy technical staff receive wide array technical training major vendor last least part great team get hand real world experience high end technology simply present environment note office base position downtown los angeles can expect office 8 30am 5 30pm daily check resume currently live area aware relocation package attach position full time associate college coursework complete information technology service information technology engineering
0,google adword analytic specialist gr acharne 20000 25000 mindwork interactive one fast grow digital agency lead performance marketing agency greece consist 62 employee vast expertise client service creative work web design animation copywriting concept word mouth etc performance marketing seo pay search usability metric social medium client list include greece important advertiser like vodafone aegean airlines mondelez greece coca cola greece sca greece l oreal hellas folli follie disney greece heineken amstel url c379aa631173ed5b7c345ab3f500a9a053e509138ca70e52c1088e5a784dc8d7 greek yellow page oustakas toy skroutz many other join mindwork opportunity work unique interactive project include digital campaign search amp performance marketing social medium management website portal amp e shops social amp mobile application manage large client greek market url d2808425ebab24174ad6749af638b120145adcba7c2b722e5b6e87b43e969a0c mindwork look adword amp analytics specialist join search performance amp social department adword amp analytic specialist responsible setting monitor amp manage mid large adword facebook ad amp linkedin ad campaign specialist also responsible monitor client account google analytic create monthly report beyond daily management client account would responsible identify digital advertising opportunity client goal increase lead sale number crunch datum analysis part daily routine position must love statistic google analytics ms excel order successful adword amp analytic specialist work together search amp performance team implement search strategy track effectiveness new exist search engine campaign usability study email campaign amp conversion optimization project typical day look likeyou rest assure two day look work fast pace environment manage important adword account greece besides typical day day task include set goal amp kpis regard search marketing campaign monitor progress kpi propose necessary action order achieve goal set google adword search amp gdn adword video youtube facebook ad amp linkedin ad campaignsinteracte copywriter social medium expert optimize ad copy land page amp social medium integration search campaign analyze current keyword research recommend new one applicableanalyze campaign land page vs competitionuse b split testing tool conversion optimization techniquessetting custom report google analytic take deep dive use advanced segment amp multi channel attribution reportssette remarkete list amp conversion trackingstaye date late industry development least 1 5 year prior experience manage mid amp large adword accountsstrong hands management google adword campaign budget least 5 000 euro monthproven result especially e commerce conversion orient campaign manage google adword search amp display networkshands experience google analytic especially advanced feature like custom report advanced segment analytic remarkete etcexperience facebook ad linkedin ad google webmaster toolsgoogle adword certify individualgoogle analytic certify individualplus experience search engine optimization definite plus work mindworkswe dream big together make great thing happen like create cool stuff provide real value client employee also grow big start 5 people company back 2005 50 people annual growth rate 30 believe people aim provide good possible service client expect ceo secretary expect self motivate people underpromise amp overdeliverwe pay well amp fair salary market rate maintain fun supportive lay back work environment sometimes put long hour accomplish goal pride work smart put 80 hour work week also know life outside office generous vacation flex time holiday compensation20 000 25 000 euro per year base skill amp experience also provide house training amp educationpaid training attendance conference eventsgym facility office buildingmedical care cooperation metropolitan hospitalcomplimentary food gas ticket ticket restaurant group activity amp free night outabout mindworksmindwork interactive one fast grow digital agency lead search amp performance marketing agency greece consist 50 employee vast expertise client service creative work web design animation copywriting concept word mouth etc performance marketing seo pay search usability metric social medium client list include greece important advertiser like vodafone aegean airline kraft foods url c379aa631173ed5b7c345ab3f500a9a053e509138ca70e52c1088e5a784dc8d7 national bank greece greek yellow page folli follie skroutz disney l oreal goodys sca url 729029beb02d93e865af645231b16b818305f6b756fc9147286c434a9bf30f07 many other full time mid senior level bachelor degree marketing advertising datum analyst search performance
0,senior android engineer us 0 0 work mutual mobile craft beautiful mobile interface solve complex software challenge client google url 699b900bfe4fc170a8a4e9c99ccfe3243461eb6625234e567ad654ad842c2243 citi xerox come we deep experience mobile establish mobile strategy provide impactful business value building solution ground bring together bright mind interactive amp visual design engineering business deliver solution actually matter senior android engineer mutual mobile technical lead mentor guide project team create technical design write user story groom backlog promote champion good technical practice client team help manage customer relationship perform code review triage bug manage release professional experience develop android okay welcome developer different platform background perhaps experience work android hobby technical lead experience join lead team love talk excel position many year experience write java code enterprise system active coder eye user interface visual design ability code back front end deliverable clearly understand test drive development write code wrap unit integration system test applicable industry expert clearly understand solid principle dependency injection mock domain model technique importantly ability architect software system exceed expectation customer preferably experience deal cross functional team across several country work everyone client pm ux ui designers mobile engineer coordinate successful project completion kind pragmatic communicator work knowledge agile environment work mutual mobile craft beautiful mobile interface solve complex software challenge client google url 699b900bfe4fc170a8a4e9c99ccfe3243461eb6625234e567ad654ad842c2243 citi xerox come we deep experience mobile establish mobile strategy provide impactful business value building solution ground bring together bright mind interactive amp visual design engineering business deliver solution actually matter empower team member pursue cool idea think make mistake subject current system process expect improve get bored know smart love learn new technology put work variety project across several platform many different type people full time mid senior level bachelor degree computer software engineering engineering
0,business development manager we tx dallas 65000 70000 work imaginet work imaginet great get work lead edge technology well good developer project manager management industry evan bosscher application developer imaginet imaginet enable use late tool platform solve complex challenge problem encourage continue grow application development career peer imaginet well bright developer country tyler doerksen cloud application specialist imaginet imaginet client look we help tough project use new technology technology partner tame chaos turn disruption steady state make unknown predictable forefront emerge technology trend new product release shift software development industry constantly learn experiment late great software platform control process design pattern current project include enterprise mobility dev op business intelligence scrum lean kanban enterprise content managementif passionate part lead edge software development team commitment continuous learning want part imaginet team balancepeople lead dynamic live personal commitment lie outside 9 5 imaginet recognize employee need flexibility support family hobbie charity interest stay motivated fulfil many employee work partially home start stop work different time telecommute home office imaginet passion performance count hour day sit office personal developmentwe want well bright mind work we employee recognize think leader software development encourage continue learn imaginet employee wish write exam subsidize upon completion technical certification receive raise exemplary result fund encourage employee participation conference special interest speak niche software development topic practice imaginet microsoft mvps staff per capita microsoft partner encourage employee attend mvp summit microsoft redmond imaginet employee active local software community lead net user group many employee reside city also encourage employee present internally via lunch learn topic interest compensation even though imaginet great place work still job want pay pride promote within philosophy provide competitive compensation provide excellent health care benefit include eye dental disability also offer overtime employee want work extra hour select project recognize leadersimaginet globally recognize within software industry premier consulting software development organization multiple microsoft gold partner telerik gold partner url eb33f3e87ac1203366e8701171cb1ef8a42857099f85613b3b7f029ffb751723 partner found member lean kanban university invite speak conference around world publish numerous book microsoft press addition many microsoft mvps virtual technical specialist vtss regional director staff experience span 2 400 engagement 1 100 client 17 year world leader alm microsoft platform 1st ever winner global microsoft partner year award alm job summary imaginet seek dynamic self drive business development manager bdm direct hire opportunity organization team member proud amplify client business provide exceptional solution value look individual thrive deliver excellent solution overcome technical business challenge learn grow mentor other part imaginet team job description imaginet ideal candidate play major role grow we practice prospect new client texas highly motivated individual must experience sell staffing consulting technology service various sized organization bdm responsible identify new business opportunity prospect cold call attend meeting prospective client must able provide good resource solution understand customer need therefore negotiation experience end end staff solution define asset international travel requirement postion skill qualification exceptional communication skill write oral professional image outgoing personalitymanage us business development focus texassolution sellingmicrosoft stackgenerate lead research networking prospect cold call etc understand client objective culture requirement provide consultative selling staffing solution plan approach pitchesbuild relationship new client maintain customer satisfactionpresent new product service enhance exist relationshipstrack record activity account help close deal meet targetsattend industry function seminar report feedback market trendspromote package service practice areaswork towards produce revenue margin growth consistent territory corporate goalsadditional value asset microsoft stackcertificationseducation bachelor master degree business administrationcertification would consider asset benefit compensation negotiablehealth dental life amp vision insuranceflexible spending accountcompany fund health savingslong short term disabilitypto vacation sick time statutory holidays401k retirement planning full time mid senior level bachelor degree information technology service business development business development
0,platform architect jee saas de berlin 65000 100000 market logic change way world large company run market research marketing function provide unique saas solution capture information customer market brand competition funelle relevant knowledge inform inspire marketing decision innovation activation believe systematic approach integrate use exist knowledge dramatically improve effectiveness hundred billion dollar spend marketing every year across industry consumer good pharmaceutical venture capital finance company experience team management executive prove track record delivering award win software solution enterprise customer season operational executive include robert hoog former ceo ixos software arno bohn former ceo porsche support we supervisory board advance vision new way marketing together think leader academic professional side include prof dr dr meffert marketing centrum nster prof dr schroiff former corporate vp market research henkel market logic offer dynamic fun enjoyable work environment locate central berlin block away kurf rstendamm work late great technology engineering ux challenge deliver truly innovative scalable enterprise software alter way entire industry work market logic look experienced platform architect passion work ambition shape future evolution industry change saas software look someone join core team architect shape technical platform saas offer work open collaborative environment seek candidate think highly analytical structured way enjoy hard technical challenge strive continuous improvement highly value fast thinking proactively take responsibility achieve outstanding result challenge team work include performance scalability multi platform mobile app development continuous delivery cross tenant service market logic fast grow berlin base company part international super talented team lead experienced management track record delivering award win world class product enterprise customer join we work late technology build truly innovative scalable enterprise solution change way world large corporation run market research marketing responsibilitiestaking architectural responsibility core backbone applicationdrive modularization application enhance continuous delivery maintenancedesign implementation datum structure backend servicesanalysis performance scalability bottlenecksevaluation new technologiesworking development operation product management evolve technical platform meet future need 5 year experience senior architect role commercial jee web applicationmastery entire java stackdeep knowledge relational database postgresql ms sql server knowledge domain specific language code generation oaw knowledge java web framework especially gwt plusexperience agile development methodsvery good english international company german require earn competitive salaryshape architecture industry change saas solutionwork premium geartake advantage flexible work hour vacationshave fun regular team event full time mid senior level master degree computer software engineering development
0,senior android developer nl nh amsterdam 50000 70000 layar young ambitious company locate heart amsterdam global leader mobile augmented reality layar app 35 million download 2 million monthly active user layar creator 80000 content publisher layar pioneer interactive print movement layar acquire blippar june 2014 join layar mean become part large team technology develop blippar layar brand work closely engineer london new york san francisco ambition create world well large augment reality company layar front runner mobile ar technology aim stretch technology provide io android limit app use million user every month worldwide need good class goal grow one top app worldwide app back strong server side platform build small team talented engineer job description seek senior android developer take charge android app bring next level work closely core team mobile developer buidle core technology integrate app use assembly c ndk java appropriate achieve good performance responsible building deliver new feature roadmap ideal candidate flexible self motivated love make excellent code take pride create great user experience job spec report cto join small team enthusiastic developer stretch mobile technology limit available device capability primary role maintain improve develop android app able use framework provide team member work closely together ensure tight integration android app key responsibility architect develop maintain android app ensure good possible performance quality responsiveness app help guide product team design new feature profile senior android developer expect prove track record building outstanding app publicly available google play order ensure high quality require 3 year experience develop android excellent understanding java low level programming concept multithreade opengl network good understanding android ndk integrate native c code librarie android app use jni feel ease programming concept android include data storage location sensor video capture android user interface secret 7 year experience develop complex compile oo language c java excellent understand programming pattern ability architect elegant solution complex problem use abstract class flexibility deal rapidly change environment passion quality maintainability code preferably also havea year experience c program good experience write unit test experience mercurial jira laptopmobile subscription compensation25 vacation day yearour common lunch whole teamping pong tablegreat colleague atmosphere full time mid senior level bachelor degree information technology service information technology technology
0,construction management south chicago us il orland park 70000 125000 advocate construction come leader disaster recovery industry early 2012 advocate found two individual decide want something well life today idea hard work dedication grow advocate construction team 25 sale professional 3 branch office 3 different state office open soon advocate believe growth entire workforce offer outstanding management training program sale manager provide invaluable tool need successful many year come take part something great encourage apply today advocate difference believe hard work dedication deserve reward provide opportunity every single team member successful home work process deliver top notch product plus exceed commitment service posture take we next level sale revenue look exciting new position opportunity change life well we advocate construction currently expand territory southern chicago area due exciting growth look offer outstanding opportunity right person intimidate hard work takes become part company increase sale year year assistant manager help advocate construction mission help homeowner obtain much need repair home experience damage due severe storm little cost advocate construction offer outstanding management trainee program mtp focus sale business management education invaluable training enable acquire impressive skill set lead senior management earn sustainable income many year come seek long term career unlimited potential interested become assistant manger invite apply resume introduction right person outstanding opportunity visit we hr url 008f95d1230230d6c10ef1475cb94101d63ed7b9add0ff1a364c3c4a3e45286a basic requirement need ability effectively communicate english person well phone email ability present pitch deliver brief customer orientation person consistent basis negotiation skill prove track record effective communication ability work minimal supervision pay training complete ability supervise train develop new sale talent ability climb roof ladder constant basis must pleasant energetic empathic demeanor must able work secure canvass area foot train other process must neat ability represent company applicant experience service sale industry highly consider applicant previous supervisory experience plus offer hard work excellent compensation package secure guarantee high earning vacation bonus serious income start 50k plus percentage profit plus percentage team profit high potential year round full time work seasonal work weekly compensation payout first two week employment direct deposit available excellent new manager training co manager sale director need pickup truck problem offer truck rental lease assistance program develop territory lead path branch management relax comfortable work environment casual business dress dedicated support team ensure everything need successful full time mid senior level high school equivalent construction sale sale
0,system engineer wireless power nz n auckland 100000 150000 powerbyproxi customer lead revolution deliver unplugged power change way electricity deliver hostile industrial environment also develop wireless charge technology consumer electronic impressive portfolio client consist electronics heavyweight around world powerbyproxi spun university auckland 2007 commercialize cut edge research undertake internationally acclaim scientist engineer pioneer design development turnkey wireless power solution powerbyproxi eliminate need physical frictional power connection provide customer unplugged solution solve continuity delivery maintenance pain point create unique competitive advantage deliver significant cost saving secure product design win powerbyproxi one new zealand fast grow high technology company found 2007 company forefront provide wireless power solution industrial market consumer product global client base consist household brand name fortune 500 company company double growth year year continue accelerated expansion mode powerbyproxi technology stem wireless power technology wpt research auckland university globally recognize centre excellence wpt research member wireless power consortium wpc wireless standard initiative lead consumer electronic association powerbyproxi continually strive develop technology meet industry standard deliver real tangible benefit end customer recruit standard engineer ensure organisation technology evolution continue meet standard play active role define standard industry report chief technology officer standard engineer represent powerbyproxi continually define drive specification wpc standard board act behalf organisation play critical role steer group contribute ongoing advancement technical capability wireless power technology liaise industry leader worldwide member wpc standard engineer responsible evaluating present proposal standard board get new propose standard approve ideally come 5 10 year experience working standard body consumer electronic technical capability power electronic wireless power extensive relevant industry experience work product development engineering team consumer electronic company ability technically evaluate proposal new standard complete test report sound understand patent safety regulatory requirement ability communicate influence external stakeholder ideally excellent standing within consumer electronic industry subject matter expert standard body extensive connection large tier 1 oem globally ability influence adoption specification set standard board highly drive genuine interest contribute directly development superior standard wireless power technology globally opportunity work one exciting technology company globally turn science fiction accessible technology hire good wireless power technology field someone highly motivated develop career fast pace industry wish join market leader field reward career opportunity looking offer competitive salary commensurate skill experience full time director bachelor degree electrical electronic manufacturing engineering engineering
